regionCode, title, population, 2021-01-04, 2021-01-11, 2021-01-18, 2021-01-25, 2021-02-01, 2021-02-08, 2021-02-15, 2021-02-22, 2021-03-01, 2021-03-08, 2021-03-15, 2021-03-22, 2021-03-29, 2021-04-05, 2021-04-12, 2021-04-19, 2021-04-26, 2021-05-03, 2021-05-10, 2021-05-17, 2021-05-24, 2021-05-31, 2021-06-07, 2021-06-14, 2021-06-21, 2021-06-28, 2021-07-05, 2021-07-12, 2021-07-19, 2021-07-26, 2021-08-02, 2021-08-09, 2021-08-16, 2021-08-23, 2021-08-30, 2021-09-06, 2021-09-13, 2021-09-20, 2021-09-27, 2021-10-04, 2021-10-11, 2021-10-18, 2021-10-25, 2021-11-01, 2021-11-08, 2021-11-15, 2021-11-22, 2021-11-29, 2021-12-06, 2021-12-13, 2021-12-20, 2021-12-27, 2022-01-03, 2022-01-10, 2022-01-17, 2022-01-24, 2022-01-31
WK036108, Centrum, 8417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 10, 13, 15, 19, 23, 28, 35, 38, 44, 48, 53, 60, 64, 65, 67, 67, 68, 68, 69, 69, 69, 70, 70, 70, 70, 71, 71, 72, 72, 72, 73, 73, 73, 73, 73, 73, 73, 73
WK036354, Rijnbuurt, 8389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 12, 14, 17, 20, 27, 31, 34, 40, 44, 50, 60, 64, 65, 66, 66, 67, 67, 68, 68, 69, 69, 69, 69, 70, 70, 70, 71, 71, 71, 72, 72, 72, 72, 73, 73, 73, 73
WK079605, Rosmalen-Zuid, 8419, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 10, 10, 11, 11, 12, 13, 15, 17, 24, 29, 35, 38, 42, 45, 49, 52, 59, 65, 69, 73, 76, 78, 79, 80, 80, 81, 81, 81, 81, 82, 82, 82, 82, 82, 83, 83, 83, 83, 84, 84, 84, 84, 84, 84, 84, 84
WK026705, Hoevelaken, 8441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 9, 10, 12, 13, 16, 19, 27, 31, 36, 41, 44, 47, 55, 59, 62, 66, 70, 71, 74, 74, 75, 75, 76, 76, 76, 76, 77, 77, 77, 77, 78, 78, 78, 79, 79, 79, 79, 80, 80, 80, 80, 80
WK048401, Oudshoorn, 8327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 8, 10, 14, 16, 21, 25, 32, 35, 39, 41, 47, 51, 56, 61, 65, 67, 68, 69, 69, 69, 70, 70, 71, 71, 71, 71, 72, 72, 72, 73, 73, 73, 74, 74, 74, 74, 75, 76, 76, 76
WK031702, Eemnes, 8347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 9, 10, 12, 15, 18, 24, 31, 35, 40, 44, 48, 54, 58, 61, 65, 69, 71, 73, 74, 74, 75, 75, 75, 76, 76, 76, 77, 77, 77, 78, 78, 78, 79, 79, 79, 79, 80, 80, 80, 80, 80
WK051302, De Korte Akkeren, 8438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 10, 12, 16, 21, 25, 30, 33, 35, 39, 43, 48, 53, 57, 59, 60, 60, 61, 61, 62, 62, 62, 63, 63, 64, 64, 64, 65, 65, 65, 66, 66, 66, 66, 66, 66, 67, 67, 67
WK015010, Wijk 10 Colmschate-Zuid, 8333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 7, 8, 10, 11, 16, 21, 27, 32, 37, 42, 52, 55, 60, 64, 68, 72, 76, 77, 78, 79, 80, 80, 80, 80, 81, 81, 81, 81, 82, 82, 82, 82, 82, 83, 83, 83, 83, 83, 83, 83, 83, 83
WK093501, Wijk 01 Buitenwijk Zuidwest, 8317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 10, 11, 11, 12, 12, 17, 21, 25, 31, 37, 42, 46, 50, 52, 55, 61, 66, 68, 70, 74, 75, 76, 77, 77, 78, 78, 78, 78, 79, 79, 79, 79, 79, 79, 80, 80, 80, 80, 80, 80, 80, 80, 80, 81, 81
WK054600, Binnenstad-Zuid, 8290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 11, 14, 17, 21, 25, 32, 37, 41, 45, 52, 61, 68, 69, 70, 71, 72, 73, 73, 73, 74, 74, 74, 74, 75, 75, 76, 76, 76, 77, 77, 77, 78, 78, 78, 79, 79, 79
WK040001, Wijk 01 Stad binnen de Linie-Oost, 8288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 11, 13, 16, 22, 25, 28, 33, 38, 41, 45, 52, 54, 56, 59, 60, 61, 62, 62, 62, 63, 63, 63, 63, 64, 64, 65, 65, 65, 66, 66, 66, 67, 67, 67, 67, 67, 67, 67, 67
WK075500, Wijk 00 Boekel, 8267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 10, 12, 18, 21, 25, 29, 33, 36, 39, 45, 47, 55, 58, 64, 68, 71, 73, 75, 76, 76, 76, 76, 77, 77, 77, 78, 78, 78, 78, 79, 79, 80, 80, 80, 80, 80, 81, 81, 81, 81, 81
WK045301, Wijk 01 IJmuiden-Noord, 8255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 8, 8, 10, 10, 13, 16, 20, 23, 26, 30, 33, 39, 43, 46, 49, 55, 58, 59, 60, 61, 61, 61, 62, 62, 62, 63, 63, 63, 64, 64, 64, 65, 65, 65, 66, 66, 66, 66, 66, 66, 67, 67
WK196309, Numansdorp, 8334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 10, 12, 15, 18, 22, 27, 30, 33, 40, 45, 50, 58, 61, 65, 68, 72, 74, 75, 76, 76, 76, 77, 77, 78, 78, 78, 78, 79, 79, 79, 79, 80, 80, 80, 80, 80, 80, 81, 81, 81, 81
WK150903, Wijk 03 Varsseveld, 8253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 8, 9, 10, 11, 11, 13, 15, 19, 26, 32, 38, 42, 45, 47, 50, 58, 61, 65, 69, 74, 76, 77, 77, 78, 78, 79, 79, 79, 80, 80, 80, 81, 81, 81, 81, 81, 82, 82, 82, 82, 82, 82, 82, 82, 82
WK085801, Wijk 01 Kloosterakkers en Dommelen, 8246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 11, 17, 23, 28, 32, 36, 40, 43, 47, 54, 59, 64, 68, 72, 74, 76, 77, 77, 77, 78, 78, 78, 79, 79, 79, 80, 80, 80, 80, 81, 81, 81, 81, 81, 81, 82, 82, 82, 82
WK015303, Wijk 03 Twekkelerveld - T.H.T., 8244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 11, 13, 16, 19, 22, 25, 30, 34, 40, 44, 49, 54, 60, 62, 63, 64, 64, 65, 65, 66, 66, 67, 67, 67, 68, 68, 68, 69, 69, 70, 70, 70, 70, 70, 70, 70, 70, 70
WK040203, Zuidwest, 8229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 9, 10, 12, 13, 15, 17, 20, 24, 29, 32, 36, 38, 44, 48, 53, 56, 60, 65, 69, 70, 71, 72, 73, 73, 74, 74, 75, 75, 75, 75, 76, 76, 76, 76, 77, 77, 77, 77, 77, 77, 78, 78, 78, 78
WK014802, Nieuwleusen, 8245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 9, 10, 12, 15, 19, 24, 27, 30, 33, 45, 50, 54, 59, 61, 66, 69, 70, 72, 72, 73, 74, 74, 74, 75, 75, 75, 76, 76, 76, 77, 77, 77, 78, 78, 78, 78, 78, 78, 78, 78, 78
WK011447, Wijk 47 Rietlanden, 8254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 10, 10, 12, 15, 17, 20, 26, 30, 33, 38, 46, 52, 57, 61, 65, 68, 73, 74, 75, 76, 76, 76, 77, 77, 77, 77, 78, 78, 78, 78, 78, 79, 79, 79, 79, 80, 80, 80, 80, 80, 80, 80
WK188306, Wijk 06 Holtum-Born, 8185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 8, 8, 10, 12, 18, 22, 27, 34, 39, 42, 46, 48, 53, 58, 62, 65, 69, 70, 71, 72, 73, 73, 73, 74, 74, 74, 74, 75, 75, 75, 75, 76, 76, 76, 76, 76, 76, 77, 77, 77, 77, 77
WK170004, Vroomshoop, 8202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 11, 13, 17, 22, 24, 26, 31, 35, 38, 48, 53, 56, 59, 63, 65, 66, 67, 68, 68, 69, 70, 70, 70, 71, 71, 72, 72, 72, 73, 73, 73, 74, 74, 74, 74, 74, 74, 74, 74
WK007404, Wijk 04 Jubbega, 8199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 9, 10, 12, 15, 18, 22, 25, 29, 31, 40, 45, 50, 55, 58, 61, 64, 66, 67, 68, 69, 69, 70, 70, 70, 70, 71, 71, 71, 71, 72, 72, 72, 72, 73, 73, 74, 74, 74, 74, 74, 74
WK067800, Wijk 00 Kapelle, 8190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 8, 9, 10, 13, 17, 20, 23, 27, 31, 36, 40, 42, 48, 51, 56, 60, 64, 67, 69, 71, 72, 73, 73, 73, 73, 74, 74, 74, 74, 74, 75, 75, 75, 75, 76, 76, 76, 76, 76, 76, 76, 76, 77
WK036330, Transvaalbuurt, 8204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 12, 15, 20, 25, 27, 32, 37, 41, 50, 54, 55, 56, 56, 57, 57, 58, 58, 59, 59, 60, 60, 61, 61, 61, 62, 62, 62, 63, 63, 63, 63, 64, 64, 64, 64
WK034504, Noordwest, 8143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 8, 10, 11, 12, 17, 20, 25, 29, 33, 36, 40, 43, 46, 51, 55, 56, 57, 58, 59, 59, 60, 60, 60, 61, 61, 61, 62, 62, 62, 63, 63, 63, 64, 64, 64, 64, 64, 65, 65, 65
WK047962, Wijk 62 Krommenie West, 8128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 9, 11, 15, 20, 24, 28, 31, 39, 42, 46, 51, 54, 58, 62, 65, 67, 68, 69, 70, 70, 70, 71, 71, 72, 72, 72, 72, 73, 73, 73, 73, 74, 74, 74, 74, 74, 74, 74, 75, 75
WK177410, Wijk 10 Denekamp, 8138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 9, 10, 12, 13, 16, 18, 21, 25, 28, 33, 44, 48, 50, 55, 61, 64, 68, 72, 74, 75, 76, 77, 77, 78, 78, 79, 79, 79, 80, 80, 80, 81, 81, 81, 82, 82, 82, 82, 83, 83, 83, 83, 83
WK059706, Slikkerveer, 8144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 11, 13, 17, 21, 25, 29, 35, 39, 43, 48, 53, 56, 59, 63, 65, 66, 66, 67, 67, 68, 68, 68, 68, 69, 69, 69, 69, 70, 70, 70, 70, 70, 71, 71, 71, 71, 71, 71, 71
WK079414, Wijk 14 Brouwhuis, 8119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 9, 14, 19, 23, 26, 29, 33, 37, 42, 48, 53, 55, 59, 63, 64, 66, 66, 66, 67, 67, 67, 67, 68, 68, 68, 69, 69, 69, 70, 70, 70, 71, 71, 71, 71, 71, 71, 71, 72
WK016404, Wijk 04 Groot Driene, 8098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 10, 11, 13, 15, 18, 21, 24, 27, 30, 34, 38, 44, 47, 51, 55, 58, 61, 66, 67, 68, 68, 69, 69, 70, 71, 71, 71, 71, 72, 72, 72, 72, 73, 73, 73, 73, 73, 74, 74, 74, 74, 74, 74
WK030301, Wijk 01 Dronten west, 8124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 10, 13, 17, 20, 26, 31, 34, 42, 49, 55, 59, 65, 66, 68, 69, 70, 71, 72, 72, 72, 73, 73, 73, 74, 74, 74, 75, 75, 75, 76, 76, 76, 76, 76, 76, 76, 76
WK063202, Wijk 02 Woerden-West, 8086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 11, 15, 19, 27, 30, 33, 36, 38, 47, 51, 59, 64, 68, 69, 71, 72, 73, 73, 74, 74, 74, 75, 75, 75, 75, 76, 76, 76, 76, 77, 77, 77, 77, 77, 77, 78, 78, 78
WK035504, Wijk 04 Zeist-Oost, NaN, 0, 0, 0, 0, 7, 9, 10, 11, 12, 14, 15, 18, 21, 24, 28, 31, 34, 36, 39, 42, 47, 51, 59, 62, 67, 71, 77, 78, 79, 79, 79, 80, 80, 81, 81, 81, 81, 81, 82, 82, 82, 82, 82, 82, 83, 83, 83, 83, 83, 83, 83, 83, 84, 84, 84, 84, 84
WK048406, Lage Zijde, 8056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 9, 12, 15, 18, 22, 25, 31, 35, 39, 43, 48, 53, 58, 64, 69, 70, 72, 72, 73, 73, 74, 74, 74, 75, 75, 75, 75, 76, 76, 76, 77, 77, 77, 77, 78, 78, 78, 79, 79, 79
WK036360, Volewijck, 8042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 10, 13, 16, 21, 28, 30, 35, 39, 43, 49, 52, 54, 55, 55, 56, 56, 57, 57, 57, 58, 58, 58, 59, 59, 59, 60, 60, 60, 60, 61, 61, 61, 61, 61, 61, 62
WK196306, 's-Gravendeel, 8106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 10, 12, 16, 20, 24, 28, 31, 36, 41, 44, 50, 54, 58, 62, 65, 66, 67, 67, 68, 68, 69, 69, 69, 70, 70, 71, 71, 71, 71, 72, 72, 72, 73, 73, 73, 73, 73, 73, 73, 73
WK189600, Wijk 00 Genemuiden, 8035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 11, 13, 15, 18, 27, 30, 34, 38, 40, 43, 46, 47, 48, 48, 49, 49, 49, 50, 50, 50, 51, 51, 52, 52, 53, 54, 55, 55, 55, 56, 56, 56, 56, 56, 56, 56
WK015001, Wijk 1 Binnenstad, 8040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 10, 11, 15, 19, 24, 28, 31, 35, 43, 46, 50, 54, 57, 64, 69, 70, 71, 72, 72, 73, 73, 73, 74, 74, 75, 75, 75, 75, 76, 76, 76, 77, 77, 77, 77, 77, 77, 77, 78, 78
WK196307, Strijen, 8001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 8, 11, 13, 16, 20, 24, 28, 34, 38, 41, 47, 53, 56, 59, 63, 67, 69, 69, 70, 71, 71, 72, 72, 72, 73, 73, 74, 74, 74, 74, 75, 75, 75, 75, 75, 76, 76, 76, 76, 76, 76
WK035801, Wijk 01 Kudelstraat en Kalslagen, 7991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 8, 10, 13, 16, 20, 22, 25, 32, 37, 40, 47, 52, 57, 62, 66, 68, 69, 70, 71, 72, 72, 72, 73, 73, 74, 74, 74, 74, 74, 75, 75, 75, 76, 76, 76, 76, 77, 77, 77, 77
WK051801, Wijk 01 Oostduinen, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 10, 12, 16, 20, 23, 27, 31, 35, 40, 45, 49, 53, 57, 60, 61, 62, 63, 64, 64, 65, 66, 66, 66, 67, 67, 67, 68, 68, 68, 68, 69, 69, 69, 69, 70, 70, 70, 70, 70
WK051802, Wijk 02 Belgisch Park, 7989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 10, 12, 16, 20, 23, 27, 31, 35, 40, 45, 49, 53, 57, 60, 61, 62, 63, 64, 64, 65, 66, 66, 66, 67, 67, 67, 68, 68, 68, 68, 69, 69, 69, 69, 70, 70, 70, 70, 70
WK189102, Wijk 02 Zuid, 8045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 9, 10, 11, 12, 13, 17, 21, 25, 29, 32, 38, 42, 44, 50, 52, 53, 55, 59, 60, 61, 62, 62, 63, 63, 63, 64, 64, 64, 65, 65, 65, 65, 66, 66, 66, 67, 67, 67, 67, 67, 67, 67, 67
WK030304, Wijk 04 Dronten Zuid, 7961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 8, 10, 11, 14, 18, 23, 28, 33, 41, 46, 48, 54, 61, 65, 68, 72, 73, 74, 75, 76, 76, 77, 77, 77, 77, 78, 78, 78, 78, 78, 79, 79, 79, 79, 79, 79, 80, 80, 80, 80, 80
WK077222, Kortonjo, 7964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 8, 9, 10, 11, 13, 15, 20, 24, 28, 30, 34, 37, 41, 48, 52, 57, 62, 65, 67, 69, 70, 71, 71, 72, 72, 72, 73, 73, 73, 74, 74, 74, 75, 75, 75, 76, 76, 76, 76, 76, 76, 76, 76
WK039213, Te Zaanenkwartier, 7983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 8, 9, 9, 11, 13, 15, 18, 22, 25, 28, 32, 36, 43, 50, 56, 60, 66, 70, 72, 73, 74, 75, 76, 76, 76, 77, 77, 77, 78, 78, 78, 78, 78, 79, 79, 79, 79, 79, 80, 80, 80, 80, 80
WK192603, Delfgauw, 7941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 9, 11, 14, 18, 21, 29, 33, 38, 45, 52, 57, 61, 65, 69, 71, 74, 75, 75, 76, 76, 77, 77, 77, 78, 78, 78, 78, 79, 79, 79, 80, 80, 80, 80, 80, 81, 81, 81, 81
WK077233, Oud-Tongelre, 7911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 11, 15, 19, 25, 28, 30, 33, 36, 40, 46, 49, 53, 57, 60, 62, 64, 65, 65, 65, 66, 66, 66, 67, 67, 68, 68, 68, 68, 69, 69, 70, 70, 70, 70, 70, 70, 71, 71, 71
WK079800, Wijk 00 Hilvarenbeek, 7915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 9, 10, 11, 14, 16, 24, 30, 34, 39, 43, 48, 51, 54, 60, 65, 68, 73, 76, 77, 79, 81, 81, 82, 82, 82, 83, 83, 83, 83, 83, 84, 84, 84, 84, 84, 85, 85, 85, 86, 86, 86, 86, 86
WK011446, Wijk 46 Bargeres, 7919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 9, 9, 12, 14, 17, 20, 25, 28, 31, 35, 42, 46, 51, 54, 59, 62, 66, 67, 68, 68, 68, 69, 69, 70, 70, 70, 70, 71, 71, 71, 72, 72, 72, 73, 73, 73, 73, 73, 73, 73, 74, 74
WK011453, Wijk 53 Kern Emmen Industrieterreinen, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 9, 9, 12, 14, 17, 20, 25, 28, 31, 35, 42, 46, 51, 54, 59, 62, 66, 67, 68, 68, 68, 69, 69, 70, 70, 70, 70, 71, 71, 71, 72, 72, 72, 73, 73, 73, 73, 73, 73, 73, 74, 74
WK095708, Wijk 08 Swalmen, 7912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 8, 9, 14, 15, 19, 24, 28, 34, 38, 41, 43, 46, 52, 58, 62, 66, 69, 70, 71, 72, 72, 73, 73, 73, 74, 74, 74, 75, 75, 75, 76, 76, 76, 76, 77, 77, 77, 77, 77, 77, 77, 77
WK020221, Elderveld, 7910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 9, 11, 14, 18, 23, 29, 33, 39, 42, 45, 52, 56, 60, 64, 67, 69, 70, 71, 71, 71, 72, 72, 72, 73, 73, 73, 74, 74, 74, 75, 75, 75, 75, 76, 76, 76, 76, 76, 76, 76
WK040520, Wijk 20 Risdam-Zuid, 7893, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 10, 10, 13, 15, 21, 25, 30, 34, 36, 42, 45, 47, 51, 55, 58, 60, 63, 63, 64, 65, 66, 66, 66, 67, 67, 67, 67, 68, 68, 68, 68, 69, 69, 69, 69, 69, 70, 70, 70, 70, 70, 70
WK078402, Gilze, 7872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 8, 10, 12, 17, 21, 26, 30, 33, 37, 40, 43, 48, 53, 57, 61, 65, 67, 69, 70, 70, 70, 71, 71, 71, 71, 72, 72, 72, 72, 72, 73, 73, 73, 74, 74, 74, 74, 74, 74, 74, 74
WK008011, Potmargezone, 7880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 10, 11, 13, 16, 18, 21, 23, 27, 30, 36, 39, 43, 45, 48, 51, 56, 58, 59, 60, 60, 61, 61, 62, 62, 62, 62, 63, 63, 63, 64, 64, 64, 64, 65, 65, 65, 65, 65, 65, 65, 65
WK039211, Indischewijk, 7854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 10, 13, 17, 19, 22, 26, 32, 36, 43, 48, 54, 60, 64, 66, 67, 68, 69, 69, 70, 70, 70, 71, 71, 71, 72, 72, 72, 73, 73, 73, 73, 73, 74, 74, 74, 74, 74, 74
WK082605, Wijk 05 Oosterheide, 7840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 9, 11, 14, 17, 22, 26, 29, 33, 36, 40, 43, 47, 50, 54, 57, 60, 61, 62, 63, 63, 63, 64, 64, 65, 65, 65, 66, 66, 66, 66, 67, 67, 67, 68, 68, 68, 68, 68, 68, 68, 68
WK189203, Moordrecht wijk 03, 7802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 8, 10, 13, 16, 21, 26, 29, 35, 38, 42, 47, 52, 57, 60, 63, 65, 66, 66, 67, 67, 67, 68, 68, 68, 68, 69, 69, 69, 70, 70, 70, 70, 71, 71, 71, 71, 72, 72, 72, 72
WK051301, Binnenstad, 7877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 8, 9, 12, 14, 18, 21, 26, 32, 36, 39, 43, 47, 53, 60, 64, 65, 66, 67, 67, 68, 68, 69, 69, 69, 69, 70, 70, 70, 70, 71, 71, 71, 71, 72, 72, 72, 72, 73, 73, 73
WK016304, Wijk 04 Nijverdal Oost, 7803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 8, 9, 11, 15, 21, 26, 29, 33, 37, 48, 49, 54, 60, 63, 66, 71, 72, 73, 74, 74, 75, 76, 76, 76, 77, 77, 77, 77, 78, 78, 78, 78, 79, 79, 79, 80, 80, 80, 80, 80, 80
WK047302, Zandvoort Zuid, 7813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 10, 10, 12, 14, 17, 21, 27, 29, 33, 37, 45, 48, 53, 57, 61, 65, 68, 69, 69, 70, 71, 71, 71, 72, 72, 72, 73, 73, 73, 73, 73, 74, 74, 74, 75, 75, 75, 75, 75, 76, 76, 76
WK036376, Slotermeer-Noordoost, 7829, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 10, 12, 18, 20, 22, 25, 28, 32, 36, 39, 40, 41, 42, 42, 43, 44, 44, 45, 46, 46, 47, 47, 47, 48, 48, 49, 49, 49, 50, 50, 50, 50, 50, 50, 51
WK030104, Wijk 04 Leesten, 7768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 12, 16, 23, 27, 32, 38, 41, 44, 52, 57, 61, 64, 71, 72, 73, 75, 75, 76, 76, 76, 77, 77, 77, 78, 78, 78, 78, 79, 79, 79, 79, 80, 80, 80, 80, 80, 80, 80
WK173500, Wijk 00 Goor, 7819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 10, 11, 11, 12, 14, 15, 21, 27, 30, 32, 45, 46, 49, 52, 58, 60, 65, 68, 73, 73, 74, 75, 75, 76, 76, 76, 77, 77, 77, 78, 78, 78, 78, 79, 79, 79, 79, 80, 80, 80, 80, 80, 80, 80
WK036316, Frederik Hendrikbuurt, 7812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 10, 12, 15, 17, 22, 27, 30, 36, 41, 47, 56, 60, 61, 62, 63, 64, 64, 65, 65, 66, 66, 66, 66, 67, 67, 67, 68, 68, 68, 69, 69, 69, 69, 70, 70, 70, 70
WK015305, Wijk 05 Ribbelt - Stokhorst, 7775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 10, 13, 17, 20, 24, 27, 30, 35, 41, 44, 50, 54, 58, 61, 65, 67, 68, 69, 70, 70, 71, 71, 72, 72, 72, 73, 73, 73, 73, 74, 74, 74, 74, 75, 75, 75, 75, 75, 75, 75
WK020218, Malburgen-Oost (Zuid), 7744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 9, 10, 12, 15, 18, 21, 26, 28, 30, 36, 40, 44, 47, 49, 50, 51, 52, 52, 53, 53, 54, 55, 55, 56, 56, 57, 57, 57, 58, 58, 59, 59, 59, 59, 59, 59, 59, 59, 59
WK094601, Wijk 01 Nederweert, 7771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 10, 11, 12, 12, 14, 16, 20, 26, 33, 37, 41, 45, 47, 49, 55, 60, 64, 69, 72, 74, 75, 76, 76, 77, 77, 77, 77, 77, 77, 78, 78, 78, 78, 78, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79
